page_id,wikidata_id,film,release_date,box_office,runtime,languages,countries,genres,reviewScores,awardsReceived,awardsNominated,capitalCost
46426843,Q19810823,Marguerite and Julien,2015-01-01T00:00:00Z,,110,French,France,['drama'],"['20%', '3.5/10']",[''],[''],
50589719,Q24211463,Maria Labo,2015-11-11T00:00:00Z,,,,Philippines,['thriller'],[''],[''],[''],
43408541,Q17512788,The Marine 4: Moving Target,2015-01-01T00:00:00Z,,90,English,United States of America,['action'],[''],[''],[''],
59934449,Q61740819,Marinoni: The Fire in the Frame,2014-01-01T00:00:00Z,,,English,Canada,['documentary'],[''],[''],[''],
44925088,Q18811616,Mariyam Mukku,2015-01-01T00:00:00Z,,,Malayalam,India,[''],[''],[''],[''],
46908974,Q20058643,Marriage 2.0,2015-01-01T00:00:00Z,,,English,United States of America,[''],[''],[''],[''],
43459487,Q18152125,Marshall the Miracle Dog,2015-01-01T00:00:00Z,,90,English,United States of America,['drama'],[''],[''],[''],
49070472,Q22075161,The Martial Arts Kid,2015-09-18T00:00:00Z,,,English,United States of America,[],[''],[''],[''],
48036566,Q21065526,Martian Land,2015-01-01T00:00:00Z,,86,English,United States of America,"['LGBT-related', 'action']",[''],[''],[''],
43683268,Q18547944,The Martian,2015-10-01T00:00:00Z,630161890,141,English,United States of America,"['action', 'drama', 'survival', 'adventure']","['7.9/10', '91%', '80/100']","['National Board of Review: Top Ten Films', 'Hugo Award for Best Dramatic Presentation', 'Long Form']","['Academy Award for Best Picture', 'Academy Award for Best Actor', 'Academy Award for Best Writing', 'Adapted Screenplay', 'Academy Award for Best Production Design', 'Academy Award for Best Sound', 'Academy Award for Best Visual Effects', 'Academy Award for Best Sound Editing']",108000000
47321397,Q20735594,Martyrs,2016-01-01T00:00:00Z,,,English,United States of America,"['drama', 'horror', 'thriller']","['3.5/10', '9%']",[''],[''],
5727147,Q2425877,Marvel Super Hero Adventures: Frost Fight!,,,,,,,,,,
62948184,Q84366167,The Mary Alice Brandon File,,,,,,,,,,
48585325,Q21539926,Mary: The Making of a Princess,,,,,,,,,,
46429479,Q19824662,Masaan,2015-01-01T00:00:00Z,,109,Hindi,"India, France","['drama', 'romance']","['92%', '7.9/10']",[''],[''],
45038383,Q18786429,Masala Padam,2015-10-09T00:00:00Z,,,Tamil,India,['romance'],[''],[''],[''],
45255129,Q19263810,The Mask You Live In,2015-01-01T00:00:00Z,,97,English,United States of America,['documentary'],"['67%', '8/10']",[''],[''],
48645612,Q21646644,The Masked Saint,2016-01-01T00:00:00Z,,,English,United States of America,"['drama', 'biographical']","['4.1/10', '14%']",[''],[''],
49011993,Q22000760,Massagist,2015-12-31T00:00:00Z,,,Thai,People's Republic of China,['horror'],[''],[''],[''],
43180860,Q18127889,Massu Engira Masilamani,2015-01-01T00:00:00Z,,151,Tamil,India,['comedy horror'],[''],[''],[''],
70620166,Q113144371,Master Mind (2015 film),,,,,,,,,,
47636199,Q20900168,The Mastermind Jinda Sukha,2015-09-11T00:00:00Z,,,Punjabi,India,[''],[''],[''],[''],
44227044,Q18356974,Masterpiece,2015-01-01T00:00:00Z,,,Kannada,India,"['romance', 'action']",[''],[''],[''],
50642172,Q23656909,Matrix AB,2015-01-01T00:00:00Z,,,Czech,Czech Republic,['documentary'],[''],[''],[''],
76820225,Q60845154,Maurice,2014-01-01T00:00:00Z,,14,French,Canada,[''],[''],[''],[''],
55571088,Q42947719,Mavis!,2015-03-15T00:00:00Z,,,English,United States of America,['documentary'],[''],[''],[''],
42910647,Q18152555,Max,2015-01-01T00:00:00Z,,111,English,United States of America,"['war', 'comedy drama', 'adventure', 'drama', 'action']","['4.8/10', '38%', '47/100']",[''],[''],
50604731,Q24211469,May Who?,2015-10-01T00:00:00Z,,,Thai,Thailand,['comedy'],[''],[''],[''],
46905856,Q20058644,Maya,2015-01-01T00:00:00Z,,,Urdu,Pakistan,"['ghost', 'horror']",[''],[''],[''],
43141381,Q18128727,Maya,2015-01-01T00:00:00Z,,,Tamil,India,['horror'],[''],[''],[''],
43716131,Q18359358,Maze Runner: The Scorch Trials,2015-01-01T00:00:00Z,312296056,131,English,United States of America,"['drama', 'fantasy', 'action', 'post-apocalyptic', 'dystopian', 'mystery']","['48%', '5.4/10', '43/100']",[''],[''],61000000
51638892,Q19939871,Maze: Secret Love,2015-04-23T00:00:00Z,,,"Japanese, Korean",South Korea,['thriller'],[''],[''],[''],
39424455,Q16253025,"McFarland, USA",2015-02-20T00:00:00Z,,129,English,United States of America,"['drama', 'biographical', 'sport']","['6.7/10', '80%', '60/100']",[''],[''],
39462105,Q18152566,Me & Earl & the Dying Girl,2015-01-01T00:00:00Z,,105,English,United States of America,"['comedy', 'drama', 'romance']","['7.6/10', '81%', '74/100']","['Sundance Film Festival U.S. Dramatic Grand Jury Prize Award', 'Sundance Audience Award: U.S. Dramatic']",[''],
52967415,Q20991112,Me and Kaminski,2015-09-17T00:00:00Z,,124,German,Germany,"['comedy', 'drama']",[''],[''],[''],
50333924,Q24000009,Me and My Mates vs the Zombie Apocalypse,2015-01-01T00:00:00Z,,90,English,Australia,"['comedy', 'horror']",[''],[''],[''],
47080797,Q20538730,Me Him Her,2015-01-01T00:00:00Z,,98,English,United States of America,['comedy'],"['50%', '5.6/10']",[''],[''],
53305905,Q28859400,Me Wage Adarayak,2015-06-24T00:00:00Z,,,Sinhala,Sri Lanka,[''],[''],[''],[''],
49996065,Q20747821,"Me, Myself and Her",2015-01-01T00:00:00Z,,102,Italian,Italy,"['comedy drama', 'LGBT-related']",[''],[''],[''],
43621183,Q18152569,Meadowland,2015-01-01T00:00:00Z,,105,English,United States of America,['thriller'],"['6.9/10', '92%']",[''],[''],
46426791,Q19817055,The Measure of a Man,2015-01-01T00:00:00Z,,93,French,France,['drama'],"['92%', '7.2/10']",[''],['European Film Award for Best Actor'],
47453135,Q21032710,The Meddler,2015-09-14T00:00:00Z,,,English,United States of America,['comedy drama'],"['68', '85', '7.1']",[''],[''],
46463963,Q19824788,Mediterranea,2015-01-01T00:00:00Z,,107,Italian,"Qatar, Germany, France, Italy, United States of America",['drama'],"['90%', '7.2/10', '77/100']",[''],['Lux Prize'],
47452857,Q20785750,Meeruthiya Gangster,2015-01-01T00:00:00Z,,,Hindi,India,[''],[''],[''],[''],
52975303,Q24868806,Mega Shark vs. Kolossus,2015-01-01T00:00:00Z,,89,English,United States of America,[],[''],[''],[''],
65960685,Q104876268,Megachurch Murder,,,,,,,,,,
47655527,Q21095423,Mekko,2015-01-01T00:00:00Z,,,English,United States of America,['drama'],[''],[''],[''],
71117463,Q113168494,Melody (2015 film),,,,,,,,,,
50393917,Q25136540,Memoria,2015-11-01T00:00:00Z,,,English,United States of America,['drama'],"['100%', '7/10']",[''],[''],
39900649,Q16256348,Memories of the Sword,2015-01-01T00:00:00Z,,120,Korean,South Korea,['action'],"['75%', '6/10', '47/100']",[''],[''],
50347834,Q21057381,The Memory of Water,2015-01-01T00:00:00Z,440254,88,Spanish,Chile,['drama'],[''],[''],[''],
47087672,Q20538707,For You,2015-01-01T00:00:00Z,,,,Lebanon,['silent'],[''],[''],[''],
47540958,Q19562413,Men & Chicken,2015-02-05T00:00:00Z,,104,Danish,"Germany, Denmark","['comedy drama', 'drama', 'comedy']","['6.9/10', '84%', '64/100']",[''],['IFFR audience award'],
47950526,Q21065527,Men Go To Battle,2015-01-01T00:00:00Z,,,English,United States of America,['comedy drama'],"['5.9/10', '67%']",[''],[''],
37992849,Q6818857,Mere Genie Uncle,2013-01-01T00:00:00Z,,,Hindi,India,['fantasy'],[''],[''],[''],
46681286,Q19899023,Mero Badloo,2015-01-01T00:00:00Z,,,,India,[''],[''],[''],[''],
48396745,Q21427787,Merry Xmas,2015-01-01T00:00:00Z,,,English,United States of America,[''],[''],[''],[''],
47515915,Q20856973,Meru,2015-01-01T00:00:00Z,,90,English,United States of America,['documentary'],"['88%', '7.3/10']",['Sundance Audience Award: U.S. Documentary'],[''],
47365509,Q20751347,The Messenger,2015-01-01T00:00:00Z,,89,English,Canada,['documentary'],"['83%', '6.4/10']",[''],[''],
43404683,Q18393450,The Messenger,2015-01-01T00:00:00Z,,101,English,United Kingdom,"['drama', 'horror', 'mystery']","['33%', '4.4/10']",[''],[''],
55544376,Q22000239,Meu Passado Me Condena 2,2015-01-01T00:00:00Z,,108,Portuguese,Brazil,['comedy'],[''],[''],[''],
61558545,Q77885607,MGR Sivaji Rajini Kamal,2015-01-01T00:00:00Z,,,Tamil,India,['comedy'],[''],[''],[''],
46429309,Q19800919,My Mother,2015-01-01T00:00:00Z,,106,English,"France, Italy",['drama'],"['7.3/10', '84%', '70/100']",[''],"['European Film Award for Best Actress', 'European Film Award for Best Director', 'David di Donatello for Best Director']",
45162893,Q17048105,Michiel de Ruyter,2014-01-01T00:00:00Z,5700000,151,"English, French, Dutch",Netherlands,"['drama', 'war', 'biographical', 'historical']","['6.6/10', '67%']",['Platinum Film'],[''],8000000
47079571,Q20089721,Microbe & Gasoline,2015-01-01T00:00:00Z,,104,French,France,"['buddy', 'comedy']","['92%', '7.2/10']",[''],[''],
48190805,Q21095398,Mid-July Days,2015-08-14T00:00:00Z,,,,People's Republic of China,['horror'],[''],[''],[''],
42136890,Q16976938,Midnight Garage,2015-01-01T00:00:00Z,,,Standard Mandarin,People's Republic of China,['horror'],[''],[''],[''],
48414312,Q21427793,Midnight Whisper,2015-10-30T00:00:00Z,,,,People's Republic of China,['thriller'],[''],[''],[''],
57073865,Q54020205,Mifune: The Last Samurai,2015-01-01T00:00:00Z,,,English,United States of America,['epic'],[''],[''],[''],
61496399,Q66764376,Mike Epps: Don't Take It Personal,2015-12-18T00:00:00Z,,,English,United States of America,['stand-up comedy'],[''],[''],[''],
50803740,Q24807176,Mikoe Bappa Baey Baey,2015-08-12T00:00:00Z,,,,Maldives,['thriller'],[''],[''],[''],
43001942,Q17383292,Miles Ahead,2015-01-01T00:00:00Z,5100000,100,English,United States of America,"['drama', 'biographical', 'musical']","['74%', '6.4/10']",[''],[''],
43299252,Q18128039,Mili,2015-01-01T00:00:00Z,,,Malayalam,India,[''],[''],[''],[''],
53843945,Q29532539,The Millionaire's Unit,2015-01-01T00:00:00Z,,,English,,[''],[''],[''],[''],
45468262,Q19363428,Mina Walking,2015-02-12T00:00:00Z,,110,Dari,"Afghanistan, Canada",['drama'],[''],[''],[''],70000
43364359,Q21646720,Minchagi Nee Baralu,2015-01-01T00:00:00Z,,,Kannada,India,['romance'],[''],[''],[''],
51498832,Q27959304,The Mind's Eye,2015-09-15T00:00:00Z,,87,English,United States of America,['splatter'],['55/100'],[''],[''],
53424663,Q28920079,MindGamers,2015-10-04T00:00:00Z,,97,English,"Austria, United States of America",[],[''],[''],[''],
72176740,Q115817144,Minerva Monster,,,,,,,,,,
65725204,Q101245408,Mingalar Hlae,,,,,,,,,,
38645474,Q13619743,Minions,2015-01-01T00:00:00Z,1159398397,91,English,United States of America,"['comedy', 'heist', ""children's""]","['5.8/10', '56%', '56/100']",[''],[''],74000000
72190413,Q65196348,A Minor Leap Down,,,,,,,,,,
47004421,Q19940176,Minority Opinion,2015-01-01T00:00:00Z,,,Korean,South Korea,['drama'],[''],[''],[''],
48388659,Q21427814,The Mint,2015-01-01T00:00:00Z,,,English,United States of America,['comedy drama'],[''],[''],[''],
49520410,Q18729081,The Miracle,2015-01-01T00:00:00Z,,136,Turkish,Turkey,['comedy drama'],[''],[''],[''],5000000
48990750,Q21027544,Le Mirage,2015-01-01T00:00:00Z,,101,French,Canada,['comedy drama'],[''],[''],[''],
65391729,Q101245190,Mirchi Lanti Kurradu,,,,,,,,,,
48207897,Q21203405,The Mirror,2015-01-01T00:00:00Z,,,Korean,"South Korea, People's Republic of China",['thriller'],[''],[''],[''],
75732881,Q124154405,Misery Loves Comedy (film),,,,,,,,,,
42583226,Q29940472,Miss Hokusai,,,,,,,,,,
75923591,Q45573612,Miss India America,2015-01-01T00:00:00Z,,95,,United States of America,[''],[''],[''],[''],
51585849,Q26964879,Miss Sharon Jones!,2015-09-11T00:00:00Z,,93,English,United States of America,"['soul', 'documentary']","['7.6/10', '91%']",[''],[''],
46883272,Q20080777,Miss Tanakpur Haazir Ho,2015-01-01T00:00:00Z,,154,Hindi,India,['political'],"['20%', '3.8/10']",[''],[''],
52831851,Q28318278,Miss Teacher,2015-09-25T00:00:00Z,,,English,Nigeria,['drama'],[''],[''],[''],
43954130,Q18152748,Miss You Already,2015-01-01T00:00:00Z,,112,English,United Kingdom,"['drama', 'comedy drama', 'romantic comedy']","['6/10', '71%', '59/100']",[''],[''],
53159466,Q36492168,Missing Child,2015-01-01T00:00:00Z,,,English,United States of America,['mystery'],[''],[''],[''],
47541087,Q20856975,The Missing Girl,2015-01-01T00:00:00Z,,89,English,United States of America,['drama'],[''],[''],[''],
61744359,Q19849938,The Missing Piece,2015-01-01T00:00:00Z,,,,Taiwan,['drama'],[''],[''],[''],
63499252,Q88402662,Mission Control Texas,2015-01-01T00:00:00Z,,,,Germany,[''],[''],[''],[''],
39278339,Q17548046,Mission: Impossible – Rogue Nation,2015-07-23T00:00:00Z,682716636,131,English,United States of America,"['thriller', 'action']","['7.5/10', '75/100', '94%']",[''],[''],150000000
41863463,Q16982089,Mississippi Grind,2015-01-01T00:00:00Z,,,English,United States of America,"['drama', 'buddy', 'comedy drama']","['7.4/10', '91%']",[''],[''],
44899759,Q18699754,Mistress America,2015-01-01T00:00:00Z,3300000,85,English,United States of America,[],"['7.4/10', '81%', '75/100']",[''],[''],
42473209,Q17073943,Mitti Na Pharol Jogiya,2015-05-08T00:00:00Z,,,Punjabi,India,['comedy'],[''],[''],[''],
44192880,Q18346124,Mitwaa,2015-01-01T00:00:00Z,,130,Marathi,India,['romance'],[''],[''],[''],
47795681,Q20971537,Moira,2015-01-01T00:00:00Z,,95,Georgian,Georgia,['drama'],[''],[''],['International Submission to the Academy Awards'],
39506264,Q16253304,Mojave,2015-01-01T00:00:00Z,,93,English,United States of America,['crime'],[''],[''],[''],
45486702,Q19356367,Mojin: The Lost Legend,2015-12-18T00:00:00Z,259400000,,Chinese,People's Republic of China,['drama'],"['4.9/10', '56%']",[''],[''],
52053578,Q50649491,Molly Moon and the Incredible Book of Hypnotism,2015-01-01T00:00:00Z,,98,English,United Kingdom,['fantasy'],"['29%', '4.9/10']",[''],[''],
52495751,Q27969113,Mom and Other Loonies in the Family,2015-01-01T00:00:00Z,,110,Hungarian,Hungary,['drama'],[''],[''],"['Hungarian Film Award for Best Motion Picture', 'Hungarian Film Award for Best Director', 'Hungarian Film Award for Best Screenwriter (Feature Film)', 'Hungarian Film Award for Best Actress', 'Hungarian Film Award for Best Actor', 'Hungarian Film Award for Best Composer (Feature Film)', 'Hungarian Film Award for Best Special Make-up Effects Artist Feature Film)']",
47317113,Q20735596,Momentum,2015-01-01T00:00:00Z,789406,96,English,"South Africa, United States of America","['thriller', 'action']","['3.9/10', '26%', '18/100']",[''],[''],20000000
46384725,Q19798030,Mon roi,2015-01-01T00:00:00Z,,130,French,France,['drama'],['68/100'],['Cannes Film Festival Award for Best Actress'],"['César Award for Best Actor', 'César Award for Best Director', 'César Award for Best Actress', 'César Award for Best Film']",
45195163,Q18908165,Money Game,2015-01-01T00:00:00Z,,,Standard Mandarin,People's Republic of China,['comedy'],[''],[''],[''],
68353228,Q19598807,Mongolian Princess,2015-03-19T00:00:00Z,,,Korean,South Korea,"['romance', 'drama']",[''],[''],[''],
42262983,Q17011429,The Monk,2015-01-01T00:00:00Z,,123,Standard Mandarin,People's Republic of China,['action'],[''],[''],[''],
47285272,Q19855255,Monkey King: Hero Is Back,,,,,,,,,,
42526542,Q16998034,Monkey Kingdom,2015-04-17T00:00:00Z,,82,English,United States of America,['documentary'],"['7.3/10', '93%']",[''],[''],
47913553,Q21010868,Monroe Hill,2015-01-01T00:00:00Z,,,English,United States of America,['documentary'],[''],[''],[''],
48407608,Q21427821,"Monster High: Boo York, Boo York",2015-01-01T00:00:00Z,,71,English,United States of America,['fantasy'],[''],[''],[''],
44086482,Q18391038,Monster Hunt,2015-07-16T00:00:00Z,385300000,117,Chinese,"Hong Kong, People's Republic of China","['fantasy', 'adventure']","['5.8/10', '66%']",[''],[''],56000000
50177250,Q23838606,Un Monstruo de Mil Cabezas,2015-01-01T00:00:00Z,,74,Spanish,Mexico,"['drama', 'thriller']","['88%', '7/10']",[''],[''],
46909725,Q20058647,Monsters,2015-01-01T00:00:00Z,,,,People's Republic of China,['horror'],[''],[''],[''],
49366287,Q22000563,R.L. Stine's Monsterville: Cabinet of Souls,2015-01-01T00:00:00Z,,82,English,United States of America,"['comedy', 'horror']",[''],[''],[''],
48887111,Q21869637,A Month of Sundays,2015-01-01T00:00:00Z,,109,English,"Australia, United States of America",['drama'],"['63%', '5.7/10']",[''],[''],
53240908,Q28700049,Moon Young,2015-11-27T00:00:00Z,,64,Korean,South Korea,['drama'],[''],[''],[''],
44972772,Q18740733,Moone Moonu Varthai,2015-01-01T00:00:00Z,,,Tamil,India,['comedy'],[''],[''],[''],
44608519,Q18703193,Moonwalkers,2015-01-01T00:00:00Z,135622,96,English,"France, United States of America",['comedy'],"['42%', '5.1/10']",[''],[''],
40994630,Q15983477,Moor,2015-01-01T00:00:00Z,,100,Urdu,Pakistan,['drama'],[''],[''],['International Submission to the Academy Awards'],
40098531,Q15103254,Mortdecai,2015-01-22T00:00:00Z,47300000,106,English,United States of America,"['heist', 'comedy']","['12%', '3.5/10', '27/100']",[''],[''],60000000
52451326,Q27964612,Mosagaallaku Mosagaadu,2015-05-22T00:00:00Z,,,Telugu,India,[],[''],[''],[''],
51751129,Q25407962,Most Likely to Die,2015-08-30T00:00:00Z,,80,English,United States of America,"['horror', 'slasher', 'horror fiction']","['33%', '4.2/10']",[''],[''],
51425860,Q30597836,Most Likely to Succeed,2015-01-01T00:00:00Z,,,,,[''],[''],[''],[''],
47459061,Q23672438,Motherland,2015-09-06T00:00:00Z,,,Turkish,Turkey,['drama'],[''],[''],[''],
48543199,Q21480348,Mountain,2015-01-01T00:00:00Z,,83,Hebrew,Israel,['drama'],[''],[''],[''],
44057222,Q18207125,Mountain Cry,2015-01-01T00:00:00Z,,107,Standard Mandarin,People's Republic of China,['drama'],[''],[''],[''],
45390692,Q19573090,Mountains May Depart,2015-01-01T00:00:00Z,,126,Chinese,"People's Republic of China, France, Japan",['drama'],"['90%', '7.6/10']",[''],['IFFR audience award'],
42618134,Q11492725,The Mourner,2015-01-01T00:00:00Z,,,Japanese,Japan,['drama'],[''],[''],[''],
48532521,Q21480349,Mozu,2015-01-01T00:00:00Z,,116,Japanese,Japan,['thriller'],[''],[''],[''],
40463536,Q17344458,Mr. Holmes,2015-01-01T00:00:00Z,29355203,99,English,"United Kingdom, France, United States of America","['drama', 'crime', 'mystery']","['88%', '7.1/10', '67/100']",[''],[''],10000000
47428092,Q20814654,Mr. Airavata,2015-10-01T00:00:00Z,,,Kannada,India,"['action thriller', 'action']",[''],[''],[''],
48189394,Q21017012,Mr. Black: Green Star,2015-08-07T00:00:00Z,,,Standard Mandarin,People's Republic of China,['teen'],[''],[''],[''],
47705441,Q20062694,Mr. Deng Goes to Washington,2015-01-01T00:00:00Z,,,English,People's Republic of China,['documentary'],[''],[''],[''],
44057396,Q18377827,Mr. Right,2015-01-01T00:00:00Z,,95,English,United States of America,"['action', 'romantic comedy']","['5/10', '44%', '52/100']",[''],[''],
44784972,Q18650984,Mr. Six,2015-12-24T00:00:00Z,,134,Standard Mandarin,People's Republic of China,['drama'],"['7.1/10', '83%']",[''],[''],
48681097,Q21646747,Mr. Unbelievable,2015-01-01T00:00:00Z,,,English,Singapore,[''],[''],[''],[''],
42041202,Q17074852,Mr. X,2015-04-16T00:00:00Z,,133,Hindi,India,"['thriller', 'vigilante']","['11%', '2.8/10']",[''],[''],
71098228,Q112939301,Mrugashira,,,,,,,,,,
47596530,Q20899509,MSG-2 The Messenger,2015-01-01T00:00:00Z,,,Hindi,India,['drama'],[''],[''],[''],
44778816,Q18702402,MSG: The Messenger of God,2015-01-01T00:00:00Z,,,Hindi,India,['thriller'],"['0%', '1.3/10']",[''],[''],
